district,target,addr,date,target_number,floor,total_floor,building_state,main_use,complete_years,building_size,pattern_room,pattern_hall,pattern_health,manages,total_price,unit_price,parking_type,parking_size,parking_price
中正區,房地(土地+建物)+車位,臺北市中正區杭州南路一段１３１巷７號二樓之１,1100405,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,970619,267.08,4,2,3,有,78000000,292047,坡道平面,31.18,0
大同區,房地(土地+建物),臺北市大同區延平北路二段１９７號八樓之１２,1100531,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,680420,56.9,1,2,1,有,7600000,133568,,0,0
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段８１號八樓,1100611,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,1030513,216.69,3,1,2,有,28200000,145650,坡道平面,36.12,1900000
中山區,房地(土地+建物)+車位,臺北市中山區明水路５５７巷１９號十樓,1100621,土地1建物1車位2,十層,十一層,住宅大樓(11層含以上有電梯),住家用,840718,266.53,4,2,2,有,50000000,187596,坡道平面,0,0
南港區,房地(土地+建物)+車位,臺北市南港區研究院路二段９８巷５號十樓,1100427,土地1建物2車位2,十層,十一層,住宅大樓(11層含以上有電梯),住家用,1020808,284.65,4,2,2,有,41500000,145793,坡道平面,88.68,0
內湖區,房地(土地+建物),臺北市內湖區康樂街２２１號五樓,1100520,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,831208,113.64,3,2,2,有,14250000,125396,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１７９號六樓,1100604,土地2建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,1041016,97.05,2,1,1,有,21300000,219474,坡道機械,15.29,0
士林區,房地(土地+建物),臺北市士林區基河路１２８號四樓之１５,1100614,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,850916,35.8,1,1,1,有,6980000,194972,,0,0
中山區,房地(土地+建物)+車位,臺北市中山區五常街１１巷３號十七樓之３,1100523,土地2建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,1080918,133.66,0,0,0,有,27700000,265635,坡道平面,38.04,2300000
中山區,房地(土地+建物)+車位,臺北市中山區五常街１１巷３號十七樓之２,1100613,土地2建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,1080918,102.6,0,0,0,有,20100000,277261,坡道平面,38.04,2200000
中山區,房地(土地+建物),臺北市中山區五常街１１巷３號十二樓之１,1100529,土地2建物1車位0,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,1080918,155.27,2,1,2,有,34780000,223997,,0,0
信義區,房地(土地+建物),臺北市信義區信義路五段１２７號十九樓之１４,1100524,土地1建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,951229,67.33,1,1,1,有,19700000,292589,,0,0
信義區,房地(土地+建物),臺北市信義區信義路五段１１５號十五樓之１,1100525,土地1建物1車位0,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,980702,47.67,1,1,1,有,15350000,322005,,0,0
文山區,房地(土地+建物)+車位,臺北市文山區秀明路二段１１５巷１０號十四樓,1100321,土地4建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,860610,178.04,4,2,2,有,25080000,140867,坡道機械,0,0
大同區,房地(土地+建物)+車位,臺北市大同區南京西路５７號五樓,1100519,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,1080304,91.43,2,1,1,有,17936283,196175,升降機械,0,0
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號二樓之１,1090615,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,58.75,1,1,1,無,19500000,397940,升降機械,16.03,2500000
北投區,房地(土地+建物)+車位,臺北市北投區立農街二段２１０號二樓,1100128,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,851106,149.46,2,2,2,有,28000000,187341,坡道平面,0,0
大安區,房地(土地+建物),臺北市大安區信義路三段１０６號八樓之１,1100506,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,700918,62.17,1,1,1,無,10000000,160849,,0,0
大安區,房地(土地+建物),臺北市大安區新生南路一段１４５號八樓,1070603,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,89.48,2,2,2,無,35500000,396737,,0,0
北投區,房地(土地+建物)+車位,臺北市北投區東華街二段２２號八樓,1100529,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,1020923,194.57,3,2,2,有,37280000,191602,升降平面,0,0
大安區,房地(土地+建物)+車位,臺北市大安區信義路四段１９９巷２號八樓,1100502,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,710111,216.58,4,2,2,有,53500000,310736,坡道機械,58.89,4500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號八樓之２,1070205,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,84.46,0,0,0,無,29080000,388426,升降機械,16.03,2500000
中山區,房地(土地+建物),臺北市中山區長春路１００號十一樓之１１,1100604,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,640626,46.48,1,1,1,有,7500000,161360,,0,0
信義區,房地(土地+建物),臺北市信義區中坡北路９號十一樓,1100314,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,730712,111.69,3,2,2,有,25300000,226520,,0,0
中山區,房地(土地+建物),臺北市中山區林森北路２８６號十二樓之２,1100516,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,770905,41.11,1,1,1,有,7000000,170275,,0,0
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號十二樓之２,1090305,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,84.46,1,2,1,無,32220000,434312,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號十二樓之３,1090305,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,64.83,1,1,1,無,23670000,433811,升降機械,16.03,2500000
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街７２巷３號十二樓,1100530,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,961025,145.39,1,2,1,有,21900000,150629,坡道平面,0,0
中山區,房地(土地+建物),臺北市中山區林森北路１１９巷８０號十樓之３,1100505,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,771216,138.77,4,2,2,有,25730000,185415,,0,0
大安區,房地(土地+建物),臺北市大安區信義路二段２８號十樓之２,1100516,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,700815,126.29,3,2,2,有,34500000,273181,,0,0
萬華區,房地(土地+建物),臺北市萬華區環河南路二段１６１號十樓之２,1100615,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,690516,60.77,2,1,1,有,6800000,111897,,0,0
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號十樓之１,1100305,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,58.75,1,1,1,無,20750000,427200,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號十樓,1100305,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,105.5,2,2,2,無,40700000,426959,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號三樓,1091120,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,105.37,2,2,2,無,38180000,399373,升降機械,16.03,2500000
文山區,房地(土地+建物)+車位,臺北市文山區萬芳路２０號三樓之３,1100418,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,940128,127.39,3,2,1,有,16260000,127640,坡道平面,35.82,0
北投區,房地(土地+建物),臺北市北投區中山路４７號五樓之１２,1100607,土地8建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,730419,32.44,1,1,1,有,3120000,96178,,0,0
信義區,房地(土地+建物),臺北市信義區信義路五段１０９號五樓之４,1100406,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,860926,107.02,3,2,1,有,22850000,213511,,0,0
大安區,房地(土地+建物),臺北市大安區新生南路一段１４５號五樓之１,1070615,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,42.72,1,1,1,無,16520000,386704,,0,0
信義區,房地(土地+建物)+車位,臺北市信義區松仁路１４８號五樓,1100520,土地1建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,960719,394.12,4,2,3,有,145000000,367908,坡道平面,0,0
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號五樓,1100326,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,105.5,2,2,2,無,39250000,410752,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號五樓之２,1070401,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,84.46,1,2,1,無,28500000,379950,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號五樓之３,1100204,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,64.83,1,1,1,無,20860000,376230,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號六樓之２,1070212,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,84.46,1,2,1,無,28317800,377288,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號六樓,1070315,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,105.5,0,0,0,無,36220000,376886,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號四樓之３,1090602,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,64.83,1,1,1,無,22300000,405738,升降機械,16.03,2500000
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號四樓,1070622,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,1100325,105.5,1,2,2,無,35900000,373309,升降機械,16.03,2500000
中山區,房地(土地+建物),臺北市中山區南京東路二段１０８號十八樓,1100318,土地3建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,990917,51.1,1,1,1,有,16000000,313112,,0,0
中山區,房地(土地+建物),臺北市中山區南京東路二段１０８號六樓之３,1100428,土地3建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,990917,49.95,1,1,1,有,14300000,286286,,0,0
內湖區,房地(土地+建物),臺北市內湖區康寧路三段５４之７號七樓之２,1100528,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,850904,85.82,2,2,1,有,18710000,218014,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街２１０巷１５號二樓,1100506,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,910620,87.75,4,2,2,有,18000000,205128,坡道平面,0,0
文山區,房地(土地+建物)+車位,臺北市文山區富山路２０號八樓,1100507,土地2建物1車位2,八層,十三層,住宅大樓(11層含以上有電梯),住家用,961228,274.56,4,2,2,有,36000000,131119,坡道平面,0,4000000
北投區,房地(土地+建物)+車位,臺北市北投區天母西路１１７巷３２弄８號十一樓,1100127,土地1建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,1061102,320.5,0,0,0,有,86000000,268331,坡道平面,0,0
大同區,房地(土地+建物),臺北市大同區民權西路３００號十二樓,1100616,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,1060314,77.26,1,2,1,有,16300000,210976,,0,0
南港區,房地(土地+建物)+車位,臺北市南港區研究院路二段８８號十三樓,1100606,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,1020603,271.23,4,2,2,有,42000000,158768,坡道平面,16.76,1600000
士林區,房地(土地+建物),臺北市士林區基河路４０號十樓之７,1100516,土地2建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,871211,25.33,1,0,1,有,7050000,278326,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區潭美街７９號十樓,1100207,土地1建物1車位4,十層,十三層,住宅大樓(11層含以上有電梯),住家用,1011206,204.9,3,2,3,有,40800000,199122,塔式車位,0,0
南港區,房地(土地+建物)+車位,臺北市南港區研究院路二段８８號六樓,1100510,土地1建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,1020603,286.61,4,2,2,有,42330000,151808,坡道平面,28.84,3200000
文山區,房地(土地+建物)+車位,臺北市文山區萬壽路６１巷１號二樓,1100528,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,841220,193.65,1,1,1,有,16000000,82623,坡道平面,0,0
士林區,房地(土地+建物)+車位,臺北市士林區天玉街１３號十一樓,1100618,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,960201,224.29,4,2,2,有,61000000,271969,坡道平面,32.96,0
南港區,房地(土地+建物)+車位,臺北市南港區園區街２６號十二樓之１,1100529,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,1000412,168.37,3,2,2,有,38500000,286990,坡道平面,42.93,2500000
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段２８巷５號十三樓,1100514,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,780517,222.91,4,2,2,有,38800000,174061,坡道平面,0,0
士林區,房地(土地+建物)+車位,臺北市士林區士東路２６６巷１５弄３號五樓,1100505,土地1建物1車位3,五層,十五層,住宅大樓(11層含以上有電梯),住家用,971229,452.25,5,2,3,有,103750000,229414,坡道平面,0,0
信義區,房地(土地+建物)+車位,臺北市信義區松德路１３７號四樓,1100408,土地2建物1車位5,四層,十五層,住宅大樓(11層含以上有電梯),住家用,990720,641.07,4,2,3,有,60500000,94373,坡道平面,64.68,0
文山區,房地(土地+建物),臺北市文山區興隆路四段１３３號十五樓,1100605,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,841122,52.76,1,1,1,有,9500000,180061,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街１６８巷５號六樓,1100602,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,841116,199.7,4,2,2,有,33660000,168553,坡道平面,0,0
內湖區,房地(土地+建物),臺北市內湖區成功路五段２４號四樓,1100613,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,840725,147.79,3,2,1,有,25080000,169700,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段７之１號七樓,1100507,土地2建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,1071109,16.53,2,1,1,有,4000000,288668,坡道機械,3.47,230000
大安區,房地(土地+建物),臺北市大安區辛亥路一段１３５號二樓,1100430,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,720920,116.15,3,2,2,有,24700000,212656,,0,0
信義區,房地(土地+建物),臺北市信義區松山路４８２巷１８號二樓,1100327,土地2建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,740723,112.64,3,2,1,有,25000000,221946,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路９７號二樓,1100509,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,990518,198.9,3,2,2,有,43600000,219206,坡道機械,39.32,0
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街１５２號八樓之２,1100425,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,991130,204.37,3,2,2,有,44700000,218721,坡道平面,0,0
信義區,房地(土地+建物)+車位,臺北市信義區和平東路三段１６９號十一樓,1100519,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,970205,84.19,1,0,1,有,15020000,178406,坡道平面,38.64,0
松山區,房地(土地+建物)+車位,臺北市松山區三民路４３巷９號十一樓,1100607,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,930507,244.1,4,2,2,有,46880000,192052,坡道平面,0,0
北投區,房地(土地+建物)+車位,臺北市北投區中央北路二段３５０巷７６號十三樓,1100410,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,1040724,183.36,3,2,2,有,22800000,124346,坡道平面,0,0
信義區,房地(土地+建物),臺北市信義區虎林街６６巷２２號十四樓,1100504,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,741113,122.61,4,2,2,有,22000000,179431,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路二段３１７巷７號十樓,1100611,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,1040630,197.4,3,2,2,有,35880000,203257,坡道平面,34.65,2800000
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街１４８號三樓之１,1100504,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,931130,263.08,3,2,2,有,50500000,255102,坡道平面,84.72,5000000
中正區,房地(土地+建物),臺北市中正區門街１２９號五樓之１,1100418,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,990825,113.06,2,2,1,有,20500000,181320,,0,0
中正區,房地(土地+建物),臺北市中正區開封街一段４８號五樓之１４,1100616,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,961025,51.13,1,1,1,有,11000000,215138,,0,0
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段２８５號五樓,1100305,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,990930,130.75,3,2,1,有,23900000,182806,升降平面,0,0
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路二段３６４巷２６號五樓之１,1100424,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,1010625,174.87,3,2,2,有,29000000,165837,坡道平面,0,2500000
大安區,房地(土地+建物)+車位,臺北市大安區基隆路二段１８８號五樓之２,1100530,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,980109,49,1,1,1,有,12400000,253061,塔式車位,13.15,0
中山區,房地(土地+建物),臺北市中山區長春路２８號六樓之７,1100517,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,990212,94.14,2,1,1,有,22000000,233694,,0,0
信義區,房地(土地+建物),臺北市信義區松德路２５巷１４號四樓,1100515,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,740620,119.44,3,2,2,有,26700000,223543,,0,0
中山區,房地(土地+建物),臺北市中山區錦州街３０巷１１號九樓之４,1100517,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,680613,22.94,1,0,1,有,4200000,183086,,0,0
中山區,房地(土地+建物),臺北市中山區農安街３２號十樓之１２、十樓之１３,1100521,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,680420,73.44,2,2,1,有,13500000,183824,,0,0
中山區,房地(土地+建物)+車位,臺北市中山區德惠街６５號十樓,1100509,土地2建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,900926,211.61,4,2,2,有,37380000,199965,坡道平面,39.68,3000000
中山區,房地(土地+建物),臺北市中山區錦州街３０巷１１號六樓之２０,1100603,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,680613,27.97,1,1,1,有,5250000,187701,,0,0
士林區,房地(土地+建物)+車位,臺北市士林區天母東路８號二十五樓,1100522,土地2建物1車位4,二十五層,三十八層,住宅大樓(11層含以上有電梯),住家用,1050920,694.84,0,0,0,有,270000000,439463,坡道平面,105.94,11200000
萬華區,房地(土地+建物),臺北市萬華區大理街５６號,1100604,土地1建物1車位0,三層,三層,透天厝,住家用,,35.24,4,2,3,無,5500000,156073,,0,0
信義區,房地(土地+建物),臺北市信義區永吉路１２０巷２７弄２１號,1100228,土地1建物1車位0,三層,三層,透天厝,住家用,520601,58.83,3,1,2,無,13000000,220976,,0,0
